Machine Learning: The Ultimate Guide for Beginners to Programming and Deep Learning With Python.,0,https://www.amazon.in//Machine-Learning-Ultimate-Beginners-Programming-ebook/dp/B08HHLPGNT/ref=sr_1_80?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-80
Cracking The Machine Learning Interview,624,https://www.amazon.in//Cracking-Machine-Learning-Interview-Nitin/dp/1729223605/ref=sr_1_81?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-81
Practical Machine Learning with Python: A Problem-Solver's Guide to Building Real-World Intelligent Systems,"1,391.",https://www.amazon.in//Practical-Machine-Learning-Python-Problem-Solvers-ebook/dp/B077G9XF7B/ref=sr_1_82?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-82
Data Science with Machine Learning - Python Interview Questions,249,https://www.amazon.in//Data-Science-Machine-Learning-Interview/dp/9388176634/ref=sr_1_83?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-83
"The Family Man - Season 1 (Available in Hindi, English, Telugu & Tamil)","1,350",https://www.amazon.in//gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.dab66cb3-94b0-d70a-b0cd-98e382fa19ad%26ref_%3Ddvm_src_ret_in_xx_s&page-type-id=B07XD99CTB&ref=sr_1_84&keywords=machine+learning&qid=1599544528&sr=8-84
"Machine Learning Algorithms: Popular algorithms for data science and machine learning, 2nd Edition","1,499",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A04030921KFZ6Y2OV8ABD&url=%2FMachine-Learning-Algorithms-algorithms-learning%2Fdp%2F1789347998%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3Dmachine%2Blearning%26qid%3D1599544528%26sr%3D8-85-spons%26psc%3D1&qualifier=1604495001&id=1106486962843582&widgetName=sp_btf
,,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A04030921KFZ6Y2OV8ABD&url=%2FMachine-Learning-Algorithms-algorithms-learning%2Fdp%2F1789347998%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3Dmachine%2Blearning%26qid%3D1599544528%26sr%3D8-85-spons%26psc%3D1&qualifier=1604495001&id=1106486962843582&widgetName=sp_btf
,,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A04030921KFZ6Y2OV8ABD&url=%2FMachine-Learning-Algorithms-algorithms-learning%2Fdp%2F1789347998%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3Dmachine%2Blearning%26qid%3D1599544528%26sr%3D8-85-spons%26psc%3D1&qualifier=1604495001&id=1106486962843582&widgetName=sp_btf
Machine Learning For Dummies,286.,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0112797C2QXQHRU2F0E&url=%2FMachine-Learning-Dummies-John-Mueller-ebook%2Fdp%2FB01FL4BGOI%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Dmachine%2Blearning%26qid%3D1599544528%26sr%3D8-65-spons%26psc%3D1&qualifier=1604495006&id=7610495602313984&widgetName=sp_atf_next
"Data Science: Theory, Analysis and Applications","6,435.",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A01709091LQRNU6UBSYXK&url=%2FData-Science-Theory-Analysis-Applications%2Fdp%2F036720861X%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3Dmachine%2Blearning%26qid%3D1599544528%26sr%3D8-66-spons%26psc%3D1&qualifier=1604495006&id=7610495602313984&widgetName=sp_atf_next
Machine Learning and Security: Protecting Systems with Data and Algorithms,900,https://www.amazon.in//Machine-Learning-Security-Protecting-Algorithms/dp/9352136934/ref=sr_1_67?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-67
Pragmatic AI | An Introduction to Cloud-Based Machine Learning | First Edition | By Pearson,199,https://www.amazon.in//Pragmatic-Introduction-Cloud-Based-Machine-Learning/dp/9389342457/ref=sr_1_68?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-68
Bayesian Reasoning and Machine Learning,"1,148",https://www.amazon.in//Bayesian-Reasoning-Machine-Learning-Barber/dp/1107439957/ref=sr_1_69?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-69
Data Mining: Practical Machine Learning Tools and Techniques,575,https://www.amazon.in//Data-Mining-Practical-Learning-Techniques/dp/9380501862/ref=sr_1_70?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-70
"Fundamentals and Essentials of Machine Learning, NLP & Python: Popular Open-Source Package in Python",0,https://www.amazon.in//Fundamentals-Essentials-Machine-Learning-Python-ebook/dp/B08MCMPR58/ref=sr_1_71?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-71
The West Wing: The Complete Second Season,937,https://www.amazon.in//gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.50b0a060-3d52-e48b-2d55-f54efdc85733%26ref_%3Ddvm_src_ret_in_xx_s&page-type-id=B07MG93B47&ref=sr_1_72&keywords=machine+learning&qid=1599544528&sr=8-72
Prediction Machines: The Simple Economics of Artificial Intelligence,"6,709",https://www.amazon.in//Prediction-Machines-Economics-Artificial-Intelligence/dp/1633695670/ref=sr_1_73?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-73
Machine Learning: A Bayesian and Optimization Perspective (Net Developers),0,https://www.amazon.in//Machine-Learning-Optimization-Perspective-Developers/dp/0128015225/ref=sr_1_74?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-74
"Hymn Of Modernity: Machine Learning, Augmented Reality, Big Data, Qubit, Neuralink and All Other Important Vocabulary It’s Time to Know",129,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08113883BW4353J8H311&url=%2FHymn-Modernity-Augmented-Neuralink-Vocabulary-ebook%2Fdp%2FB087919ZLR%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26keywords%3Dmachine%2Blearning%26qid%3D1599544528%26sr%3D8-75-spons%26psc%3D1&qualifier=1604495006&id=7610495602313984&widgetName=sp_mtf
AI and Machine Learning (SAGE Essentials),0,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A00119781H9CVC3KW1S1X&url=%2FAI-Machine-Learning-SAGE-Essentials-ebook%2Fdp%2FB08FZNQ7VT%2Fref%3Dsr_1_76_sspa%3Fdchild%3D1%26keywords%3Dmachine%2Blearning%26qid%3D1599544528%26sr%3D8-76-spons%26psc%3D1&qualifier=1604495006&id=7610495602313984&widgetName=sp_mtf
"Machine Learning: 3 Books in 1: Master the Mathematics of Applied Artificial Intelligence and Learn the Secrets of Python Programming, Data Science, and Computer Networking (Step-by-Step Guide)","2,595.",https://www.amazon.in//Machine-Learning-Intelligence-Step-Step-ebook/dp/B08GPWWBLL/ref=sr_1_77?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-77
Big Data and Machine Learning in Quantitative Investment (Wiley Finance),"2,241",https://www.amazon.in//Machine-Learning-Quantitative-Investment-Finance/dp/1119522196/ref=sr_1_78?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-78
Machine Learning with PySpark: With Natural Language Processing and Recommender Systems,0,https://www.amazon.in//Machine-Learning-PySpark-Processing-Recommender/dp/1484241304/ref=sr_1_79?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-79
Machine Learning: The Ultimate Guide for Beginners to Programming and Deep Learning With Python.,624,https://www.amazon.in//Machine-Learning-Ultimate-Beginners-Programming-ebook/dp/B08HHLPGNT/ref=sr_1_80?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-80
Cracking The Machine Learning Interview,"1,391.",https://www.amazon.in//Cracking-Machine-Learning-Interview-Nitin/dp/1729223605/ref=sr_1_81?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-81
Practical Machine Learning with Python: A Problem-Solver's Guide to Building Real-World Intelligent Systems,249,https://www.amazon.in//Practical-Machine-Learning-Python-Problem-Solvers-ebook/dp/B077G9XF7B/ref=sr_1_82?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-82
Data Science with Machine Learning - Python Interview Questions,"2,547",https://www.amazon.in//Data-Science-Machine-Learning-Interview/dp/9388176634/ref=sr_1_83?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-83
"Hands-On Machine Learning with Microsoft Excel 2019: Build complete data analysis flows, from data collection to visualization","1,350",https://www.amazon.in//Hands-Machine-Learning-Microsoft-Excel/dp/1789345375/ref=sr_1_84?dchild=1&keywords=machine+learning&qid=1599544528&sr=8-84
"Machine Learning Algorithms: Popular algorithms for data science and machine learning, 2nd Edition","1,499",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A04030921KFZ6Y2OV8ABD&url=%2FMachine-Learning-Algorithms-algorithms-learning%2Fdp%2F1789347998%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3Dmachine%2Blearning%26qid%3D1599544528%26sr%3D8-85-spons%26psc%3D1&qualifier=1604495006&id=7610495602313984&widgetName=sp_btf
,,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A04030921KFZ6Y2OV8ABD&url=%2FMachine-Learning-Algorithms-algorithms-learning%2Fdp%2F1789347998%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3Dmachine%2Blearning%26qid%3D1599544528%26sr%3D8-85-spons%26psc%3D1&qualifier=1604495006&id=7610495602313984&widgetName=sp_btf
Machine Learning For Dummies,286.,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0112797C2QXQHRU2F0E&url=%2FMachine-Learning-Dummies-John-Mueller-ebook%2Fdp%2FB01FL4BGOI%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-65-spons%26psc%3D1&qualifier=1604496112&id=3565322799733432&widgetName=sp_atf_next
"Data Science: Theory, Analysis and Applications","6,435.",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A01709091LQRNU6UBSYXK&url=%2FData-Science-Theory-Analysis-Applications%2Fdp%2F036720861X%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-66-spons%26psc%3D1&qualifier=1604496112&id=3565322799733432&widgetName=sp_atf_next
Machine Learning and Security: Protecting Systems with Data and Algorithms,900,https://www.amazon.in//Machine-Learning-Security-Protecting-Algorithms/dp/9352136934/ref=sr_1_67?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-67
Pragmatic AI | An Introduction to Cloud-Based Machine Learning | First Edition | By Pearson,199,https://www.amazon.in//Pragmatic-Introduction-Cloud-Based-Machine-Learning/dp/9389342457/ref=sr_1_68?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-68
Bayesian Reasoning and Machine Learning,"1,148",https://www.amazon.in//Bayesian-Reasoning-Machine-Learning-Barber/dp/1107439957/ref=sr_1_69?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-69
Data Mining: Practical Machine Learning Tools and Techniques,575,https://www.amazon.in//Data-Mining-Practical-Learning-Techniques/dp/9380501862/ref=sr_1_70?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-70
"Fundamentals and Essentials of Machine Learning, NLP & Python: Popular Open-Source Package in Python",0,https://www.amazon.in//Fundamentals-Essentials-Machine-Learning-Python-ebook/dp/B08MCMPR58/ref=sr_1_71?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-71
The West Wing: The Complete Second Season,937,https://www.amazon.in//gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.50b0a060-3d52-e48b-2d55-f54efdc85733%26ref_%3Ddvm_src_ret_in_xx_s&page-type-id=B07MG93B47&ref=sr_1_72&keywords=Machine+Learning&qid=1599544528&sr=8-72
Prediction Machines: The Simple Economics of Artificial Intelligence,"6,709",https://www.amazon.in//Prediction-Machines-Economics-Artificial-Intelligence/dp/1633695670/ref=sr_1_73?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-73
Machine Learning: A Bayesian and Optimization Perspective (Net Developers),0,https://www.amazon.in//Machine-Learning-Optimization-Perspective-Developers/dp/0128015225/ref=sr_1_74?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-74
"Hymn Of Modernity: Machine Learning, Augmented Reality, Big Data, Qubit, Neuralink and All Other Important Vocabulary It’s Time to Know","1,350",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08113883BW4353J8H311&url=%2FHymn-Modernity-Augmented-Neuralink-Vocabulary-ebook%2Fdp%2FB087919ZLR%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-75-spons%26psc%3D1&qualifier=1604496112&id=3565322799733432&widgetName=sp_mtf
"Machine Learning Algorithms: Popular algorithms for data science and machine learning, 2nd Edition",0,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A04030921KFZ6Y2OV8ABD&url=%2FMachine-Learning-Algorithms-algorithms-learning%2Fdp%2F1789347998%2Fref%3Dsr_1_76_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-76-spons%26psc%3D1&qualifier=1604496112&id=3565322799733432&widgetName=sp_mtf
"Machine Learning: 3 Books in 1: Master the Mathematics of Applied Artificial Intelligence and Learn the Secrets of Python Programming, Data Science, and Computer Networking (Step-by-Step Guide)","2,595.",https://www.amazon.in//Machine-Learning-Intelligence-Step-Step-ebook/dp/B08GPWWBLL/ref=sr_1_77?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-77
Big Data and Machine Learning in Quantitative Investment (Wiley Finance),"2,241",https://www.amazon.in//Machine-Learning-Quantitative-Investment-Finance/dp/1119522196/ref=sr_1_78?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-78
Machine Learning with PySpark: With Natural Language Processing and Recommender Systems,0,https://www.amazon.in//Machine-Learning-PySpark-Processing-Recommender/dp/1484241304/ref=sr_1_79?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-79
Machine Learning: The Ultimate Guide for Beginners to Programming and Deep Learning With Python.,624,https://www.amazon.in//Machine-Learning-Ultimate-Beginners-Programming-ebook/dp/B08HHLPGNT/ref=sr_1_80?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-80
Cracking The Machine Learning Interview,"1,391.",https://www.amazon.in//Cracking-Machine-Learning-Interview-Nitin/dp/1729223605/ref=sr_1_81?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-81
Practical Machine Learning with Python: A Problem-Solver's Guide to Building Real-World Intelligent Systems,249,https://www.amazon.in//Practical-Machine-Learning-Python-Problem-Solvers-ebook/dp/B077G9XF7B/ref=sr_1_82?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-82
Data Science with Machine Learning - Python Interview Questions,"2,547",https://www.amazon.in//Data-Science-Machine-Learning-Interview/dp/9388176634/ref=sr_1_83?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-83
"Hands-On Machine Learning with Microsoft Excel 2019: Build complete data analysis flows, from data collection to visualization","1,499",https://www.amazon.in//Hands-Machine-Learning-Microsoft-Excel/dp/1789345375/ref=sr_1_84?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-84
"Tensorflow Deep Learning Projects: 10 real-world projects on computer vision, machine translation, chatbots, and reinforcement learning",819,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A04025122MM05EW2MD93N&url=%2FTensorFlow-Deep-Learning-Projects-reinforcement%2Fdp%2F1788398068%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-85-spons%26psc%3D1&qualifier=1604496112&id=3565322799733432&widgetName=sp_btf
,,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A04025122MM05EW2MD93N&url=%2FTensorFlow-Deep-Learning-Projects-reinforcement%2Fdp%2F1788398068%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-85-spons%26psc%3D1&qualifier=1604496112&id=3565322799733432&widgetName=sp_btf
,,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A04025122MM05EW2MD93N&url=%2FTensorFlow-Deep-Learning-Projects-reinforcement%2Fdp%2F1788398068%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-85-spons%26psc%3D1&qualifier=1604496112&id=3565322799733432&widgetName=sp_btf
Machine Learning For Dummies,286.,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0112797C2QXQHRU2F0E&url=%2FMachine-Learning-Dummies-John-Mueller-ebook%2Fdp%2FB01FL4BGOI%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-65-spons%26psc%3D1&qualifier=1604496116&id=7889289659209190&widgetName=sp_atf_next
"Data Science: Theory, Analysis and Applications","6,435.",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A01709091LQRNU6UBSYXK&url=%2FData-Science-Theory-Analysis-Applications%2Fdp%2F036720861X%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-66-spons%26psc%3D1&qualifier=1604496116&id=7889289659209190&widgetName=sp_atf_next
Machine Learning for Absolute Beginners: A Plain English Introduction (First Edition),0,https://www.amazon.in//Machine-Learning-Absolute-Beginners-Introduction-ebook/dp/B06VXKBLNG/ref=sr_1_67?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-67
Machine Learning and Security: Protecting Systems with Data and Algorithms,900,https://www.amazon.in//Machine-Learning-Security-Protecting-Algorithms/dp/9352136934/ref=sr_1_68?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-68
Pragmatic AI | An Introduction to Cloud-Based Machine Learning | First Edition | By Pearson,199,https://www.amazon.in//Pragmatic-Introduction-Cloud-Based-Machine-Learning/dp/9389342457/ref=sr_1_69?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-69
Bayesian Reasoning and Machine Learning,"1,148",https://www.amazon.in//Bayesian-Reasoning-Machine-Learning-Barber/dp/1107439957/ref=sr_1_70?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-70
Data Mining: Practical Machine Learning Tools and Techniques,575,https://www.amazon.in//Data-Mining-Practical-Learning-Techniques/dp/9380501862/ref=sr_1_71?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-71
"Fundamentals and Essentials of Machine Learning, NLP & Python: Popular Open-Source Package in Python",0,https://www.amazon.in//Fundamentals-Essentials-Machine-Learning-Python-ebook/dp/B08MCMPR58/ref=sr_1_72?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-72
Prediction Machines: The Simple Economics of Artificial Intelligence,937,https://www.amazon.in//Prediction-Machines-Economics-Artificial-Intelligence/dp/1633695670/ref=sr_1_73?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-73
Machine Learning: A Bayesian and Optimization Perspective (Net Developers),"6,709",https://www.amazon.in//Machine-Learning-Optimization-Perspective-Developers/dp/0128015225/ref=sr_1_74?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-74
"Hymn Of Modernity: Machine Learning, Augmented Reality, Big Data, Qubit, Neuralink and All Other Important Vocabulary It’s Time to Know",0,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08113883BW4353J8H311&url=%2FHymn-Modernity-Augmented-Neuralink-Vocabulary-ebook%2Fdp%2FB087919ZLR%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-75-spons%26psc%3D1&qualifier=1604496116&id=7889289659209190&widgetName=sp_mtf
"Machine Learning Algorithms: Popular algorithms for data science and machine learning, 2nd Edition","1,350",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A04030921KFZ6Y2OV8ABD&url=%2FMachine-Learning-Algorithms-algorithms-learning%2Fdp%2F1789347998%2Fref%3Dsr_1_76_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-76-spons%26psc%3D1&qualifier=1604496116&id=7889289659209190&widgetName=sp_mtf
"Machine Learning: 3 Books in 1: Master the Mathematics of Applied Artificial Intelligence and Learn the Secrets of Python Programming, Data Science, and Computer Networking (Step-by-Step Guide)",0,https://www.amazon.in//Machine-Learning-Intelligence-Step-Step-ebook/dp/B08GPWWBLL/ref=sr_1_77?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-77
Big Data and Machine Learning in Quantitative Investment (Wiley Finance),"2,595.",https://www.amazon.in//Machine-Learning-Quantitative-Investment-Finance/dp/1119522196/ref=sr_1_78?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-78
Machine Learning with PySpark: With Natural Language Processing and Recommender Systems,"2,241",https://www.amazon.in//Machine-Learning-PySpark-Processing-Recommender/dp/1484241304/ref=sr_1_79?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-79
Machine Learning: The Ultimate Guide for Beginners to Programming and Deep Learning With Python.,0,https://www.amazon.in//Machine-Learning-Ultimate-Beginners-Programming-ebook/dp/B08HHLPGNT/ref=sr_1_80?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-80
Cracking The Machine Learning Interview,624,https://www.amazon.in//Cracking-Machine-Learning-Interview-Nitin/dp/1729223605/ref=sr_1_81?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-81
Practical Machine Learning with Python: A Problem-Solver's Guide to Building Real-World Intelligent Systems,"1,391.",https://www.amazon.in//Practical-Machine-Learning-Python-Problem-Solvers-ebook/dp/B077G9XF7B/ref=sr_1_82?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-82
Data Science with Machine Learning - Python Interview Questions,249,https://www.amazon.in//Data-Science-Machine-Learning-Interview/dp/9388176634/ref=sr_1_83?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-83
"The Family Man - Season 1 (Available in Hindi, English, Telugu & Tamil)","1,499",https://www.amazon.in//gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.dab66cb3-94b0-d70a-b0cd-98e382fa19ad%26ref_%3Ddvm_src_ret_in_xx_s&page-type-id=B07XD99CTB&ref=sr_1_84&keywords=Machine+Learning&qid=1599544528&sr=8-84
"Tensorflow Deep Learning Projects: 10 real-world projects on computer vision, machine translation, chatbots, and reinforcement learning",819,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A04025122MM05EW2MD93N&url=%2FTensorFlow-Deep-Learning-Projects-reinforcement%2Fdp%2F1788398068%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-85-spons%26psc%3D1&qualifier=1604496116&id=7889289659209190&widgetName=sp_btf
,,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A04025122MM05EW2MD93N&url=%2FTensorFlow-Deep-Learning-Projects-reinforcement%2Fdp%2F1788398068%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-85-spons%26psc%3D1&qualifier=1604496116&id=7889289659209190&widgetName=sp_btf
Machine Learning For Dummies,286.,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0112797C2QXQHRU2F0E&url=%2FMachine-Learning-Dummies-John-Mueller-ebook%2Fdp%2FB01FL4BGOI%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-65-spons%26psc%3D1&qualifier=1604496122&id=4842506145409214&widgetName=sp_atf_next
"Data Science: Theory, Analysis and Applications","6,435.",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A01709091LQRNU6UBSYXK&url=%2FData-Science-Theory-Analysis-Applications%2Fdp%2F036720861X%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3DMachine%2BLearning%26qid%3D1599544528%26sr%3D8-66-spons%26psc%3D1&qualifier=1604496122&id=4842506145409214&widgetName=sp_atf_next
Machine Learning with Python Language,330,https://www.amazon.in//Machine-Learning-Python-Abhishek-Vijayvargia/dp/9386551934/ref=sr_1_67?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-67
Machine Learning,449,https://www.amazon.in//Machine-Learning-Anuradha-Srinivasaraghavan/dp/8126578513/ref=sr_1_68?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-68
"Mastering Machine Learning on AWS: Advanced machine learning in Python using SageMaker, Apache Spark, and TensorFlow","2,183",https://www.amazon.in//Mastering-Machine-Learning-AWS-TensorFlow/dp/1789349796/ref=sr_1_69?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-69
Machine Learning – Die Referenz: Mit strukturierten Daten in Python arbeiten (Animals) (German Edition),"1,633.",https://www.amazon.in//Machine-Learning-Referenz-strukturierten-arbeiten-ebook/dp/B08M1TS6PJ/ref=sr_1_70?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-70
Building Machine Learning Powered Applications: Going from Idea to Product [Paperback] Emmanuel Ameisen,900,https://www.amazon.in//Building-Machine-Learning-Powered-Applications/dp/9352139615/ref=sr_1_71?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-71
Data Mining: Practical Machine Learning Tools and Techniques,575,https://www.amazon.in//Data-Mining-Practical-Learning-Techniques/dp/9380501862/ref=sr_1_72?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-72
Artificial Intelligence and Machine Learning,"2,849",https://www.amazon.in//Artificial-Intelligence-Machine-Learning-Chandra/dp/8120349342/ref=sr_1_73?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-73
Machine Learning and AI for Healthcare: Big Data for Improved Health Outcomes,0,https://www.amazon.in//Machine-Learning-AI-Healthcare-Improved/dp/1484237986/ref=sr_1_74?dchild=1&keywords=Machine+Learning&qid=1599544528&sr=8-74
